prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,usage_expectation,pick,odds,injury_status,injury_source,injury_detail,market_over_odds,market_prob,market_under_odds,reason
7cf633d771671707:rebounds:7.5:under,7cf633d771671707,Michael Porter Jr,rebounds,under,7.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,7.35,0.5006,0.5325,0.4869,-0.0209,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-109,,,,,,,
e8e371aa543245b3:rebounds:5.5:over,e8e371aa543245b3,VJ Edgecombe,rebounds,over,5.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,5.55,0.4628,0.5158,0.4401,-0.0089,0.06,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: QUESTIONABLE,PASS,112,QUESTIONABLE,NBA Official Report,Injury/Illness - N/a; Illness,,,,
e8e371aa543245b3:rebounds:5.5:under,e8e371aa543245b3,VJ Edgecombe,rebounds,under,5.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,5.55,0.5372,0.4842,0.5599,-0.0628,0.06,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: QUESTIONABLE,PASS,-150,QUESTIONABLE,NBA Official Report,Injury/Illness - N/a; Illness,,,,
bb592d0b28ccfa79:rebounds:4.5:over,bb592d0b28ccfa79,Danny Wolf,rebounds,over,4.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,4.5,0.4534,0.5,0.4335,-0.0117,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,115,,,,,,,
bb592d0b28ccfa79:rebounds:4.5:under,bb592d0b28ccfa79,Danny Wolf,rebounds,under,4.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,4.5,0.5466,0.5,0.5665,-0.0613,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-155,,,,,,,
9435460277dc2859:threes:2.5:over,9435460277dc2859,Noah Clowney,threes,over,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,2.5,0.4186,0.5,0.3837,0.0071,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,143,,,,,,,
9435460277dc2859:threes:2.5:under,9435460277dc2859,Noah Clowney,threes,under,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,2.5,0.5814,0.5,0.6163,-0.0796,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-195,,,,,,,
232d2c6cb0f702e0:threes:1.5:over,232d2c6cb0f702e0,Joel Embiid,threes,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,1.52,0.4176,0.506,0.3797,0.0095,0.11,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: PROBABLE,PASS,145,PROBABLE,NBA Official Report,Injury/Illness - Right Knee; Injury Management,,,,
232d2c6cb0f702e0:threes:1.5:under,232d2c6cb0f702e0,Joel Embiid,threes,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,1.52,0.5824,0.494,0.6203,-0.0843,0.11,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: PROBABLE,PASS,-200,PROBABLE,NBA Official Report,Injury/Illness - Right Knee; Injury Management,,,,
17c40c7eb7c61bc4:threes:2.5:over,17c40c7eb7c61bc4,Paul George,threes,over,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,2.52,0.435,0.51,0.4028,0.0039,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,132,,,,,,,
17c40c7eb7c61bc4:threes:2.5:under,17c40c7eb7c61bc4,Paul George,threes,under,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,2.52,0.565,0.49,0.5972,-0.074,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,-177,,,,,,,
13241614e2363f7b:threes:1.5:over,13241614e2363f7b,Egor Demin,threes,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.5271,0.5,0.5387,-0.051,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-137,,,,,,,
13241614e2363f7b:threes:1.5:under,13241614e2363f7b,Egor Demin,threes,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.4729,0.5,0.4613,-0.0221,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,102,,,,,,,
16fd37e29c56d2b2:threes:1.5:over,16fd37e29c56d2b2,Ziaire Williams,threes,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.4187,0.5,0.3839,0.0105,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,145,,,,,,,
16fd37e29c56d2b2:threes:1.5:under,16fd37e29c56d2b2,Ziaire Williams,threes,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.5813,0.5,0.6161,-0.0739,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-190,,,,,,,
e8e371aa543245b3:threes:1.5:over,e8e371aa543245b3,VJ Edgecombe,threes,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,1.52,0.5371,0.506,0.5504,-0.0514,0.06,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: QUESTIONABLE,PASS,-143,QUESTIONABLE,NBA Official Report,Injury/Illness - N/a; Illness,,,,
e8e371aa543245b3:threes:1.5:under,e8e371aa543245b3,VJ Edgecombe,threes,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,1.52,0.4629,0.494,0.4496,-0.0178,0.06,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: QUESTIONABLE,PASS,108,QUESTIONABLE,NBA Official Report,Injury/Illness - N/a; Illness,,,,
3cfc8bdeebb00461:threes:3.5:over,3cfc8bdeebb00461,Tyrese Maxey,threes,over,3.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,3.54,0.4623,0.514,0.4401,-0.0094,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,112,,,,,,,
3cfc8bdeebb00461:threes:3.5:under,3cfc8bdeebb00461,Tyrese Maxey,threes,under,3.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,3.54,0.5377,0.486,0.5599,-0.0623,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,-150,,,,,,,
7cf633d771671707:threes:3.5:over,7cf633d771671707,Michael Porter Jr,threes,over,3.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,3.43,0.4537,0.4721,0.4459,-0.0225,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,110,,,,,,,
7cf633d771671707:threes:3.5:under,7cf633d771671707,Michael Porter Jr,threes,under,3.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,3.43,0.5463,0.5279,0.5541,-0.0456,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-145,,,,,,,
bb592d0b28ccfa79:threes:1.5:over,bb592d0b28ccfa79,Danny Wolf,threes,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.39,0.5,0.3428,0.025,0.1761,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,174,,,,,,,
bb592d0b28ccfa79:threes:1.5:under,bb592d0b28ccfa79,Danny Wolf,threes,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.61,0.5,0.6572,-0.0897,0.1761,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-233,,,,,,,
bb592d0b28ccfa79:points:8.5:over,bb592d0b28ccfa79,Danny Wolf,points,over,8.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,8.5,0.4621,0.5,0.4459,-0.0141,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,,,,,
bb592d0b28ccfa79:points:8.5:under,bb592d0b28ccfa79,Danny Wolf,points,under,8.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,8.5,0.5379,0.5,0.5541,-0.0539,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,,,,,
17c40c7eb7c61bc4:pra:25.5:over,17c40c7eb7c61bc4,Paul George,pra,over,25.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,25.75,0.4703,0.5158,0.4508,-0.0128,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,107,,,,,,,
17c40c7eb7c61bc4:pra:25.5:under,17c40c7eb7c61bc4,Paul George,pra,under,25.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,25.75,0.5297,0.4842,0.5492,-0.0588,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,-143,,,,,,,
4ecbd8a26452323a:rebounds:7.5:over,4ecbd8a26452323a,Nicolas Claxton,rebounds,over,7.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,7.5,0.5443,0.5,0.5633,-0.0557,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-150,,,,,,,
4ecbd8a26452323a:rebounds:7.5:under,4ecbd8a26452323a,Nicolas Claxton,rebounds,under,7.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,7.5,0.4557,0.5,0.4367,-0.0094,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,115,,,,,,,
16fd37e29c56d2b2:rebounds:2.5:over,16fd37e29c56d2b2,Ziaire Williams,rebounds,over,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,2.5,0.4757,0.5,0.4653,-0.0243,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
16fd37e29c56d2b2:rebounds:2.5:under,16fd37e29c56d2b2,Ziaire Williams,rebounds,under,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,2.5,0.5243,0.5,0.5347,-0.0502,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,,,,,
bb592d0b28ccfa79:pra:14.5:over,bb592d0b28ccfa79,Danny Wolf,pra,over,14.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,14.5,0.5,0.5,0.5,-0.0349,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-115,,,,,,,
bb592d0b28ccfa79:pra:14.5:under,bb592d0b28ccfa79,Danny Wolf,pra,under,14.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,14.5,0.5,0.5,0.5,-0.0349,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-115,,,,,,,
16fd37e29c56d2b2:assists:1.5:over,16fd37e29c56d2b2,Ziaire Williams,assists,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.3611,0.5,0.3016,0.0386,0.2222,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,210,,,,,,,
16fd37e29c56d2b2:assists:1.5:under,16fd37e29c56d2b2,Ziaire Williams,assists,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.6389,0.5,0.6984,-0.108,0.2222,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-295,,,,,,,
3fc374ebc1b98021:rebounds:5.5:over,3fc374ebc1b98021,Day'Ron Sharpe,rebounds,over,5.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,5.39,0.5045,0.4675,0.5203,-0.0511,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-125,,,,,,,
3fc374ebc1b98021:rebounds:5.5:under,3fc374ebc1b98021,Day'Ron Sharpe,rebounds,under,5.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,5.39,0.4955,0.5325,0.4797,-0.0166,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-105,,,,,,,
bb592d0b28ccfa79:assists:2.5:over,bb592d0b28ccfa79,Danny Wolf,assists,over,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,2.5,0.4197,0.5,0.3853,0.0098,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,144,,,,,,,
bb592d0b28ccfa79:assists:2.5:under,bb592d0b28ccfa79,Danny Wolf,assists,under,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,2.5,0.5803,0.5,0.6147,-0.0737,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-189,,,,,,,
9435460277dc2859:assists:1.5:over,9435460277dc2859,Noah Clowney,assists,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.5584,0.5,0.5835,-0.0642,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-165,,,,,,,
9435460277dc2859:assists:1.5:under,9435460277dc2859,Noah Clowney,assists,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.4416,0.5,0.4165,-0.0029,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,125,,,,,,,
232d2c6cb0f702e0:points:23.5:over,232d2c6cb0f702e0,Joel Embiid,points,over,23.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,23.73,0.474,0.5158,0.4562,-0.0138,0.11,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: PROBABLE,PASS,105,PROBABLE,NBA Official Report,Injury/Illness - Right Knee; Injury Management,,,,
232d2c6cb0f702e0:points:23.5:under,232d2c6cb0f702e0,Joel Embiid,points,under,23.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,23.73,0.526,0.4842,0.5438,-0.0556,0.11,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3; Player status: PROBABLE,PASS,-139,PROBABLE,NBA Official Report,Injury/Illness - Right Knee; Injury Management,,,,
9435460277dc2859:pra:19.5:over,9435460277dc2859,Noah Clowney,pra,over,19.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,19.5,0.5142,0.5,0.5203,-0.0413,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,,,,,
9435460277dc2859:pra:19.5:under,9435460277dc2859,Noah Clowney,pra,under,19.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,19.5,0.4858,0.5,0.4797,-0.0264,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,,,,,
16fd37e29c56d2b2:pra:10.5:over,16fd37e29c56d2b2,Ziaire Williams,pra,over,10.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,10.5,0.4786,0.5,0.4694,-0.0214,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
16fd37e29c56d2b2:pra:10.5:under,16fd37e29c56d2b2,Ziaire Williams,pra,under,10.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,10.5,0.5214,0.5,0.5306,-0.0438,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
3cfc8bdeebb00461:pra:37.5:over,3cfc8bdeebb00461,Tyrese Maxey,pra,over,37.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,37.88,0.5476,0.5158,0.5612,-0.0556,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,-152,,,,,,,
3cfc8bdeebb00461:pra:37.5:under,3cfc8bdeebb00461,Tyrese Maxey,pra,under,37.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,PHI,BKN,True,,,37.88,0.4524,0.4842,0.4388,-0.0192,0.16,LOW,{'home': 1.01},home,0.0,0.0,0.0,FLAT,,,,2,3,1,Teammates OUT: 2; Teammates Q: 3,PASS,112,,,,,,,
13241614e2363f7b:pra:17.5:over,13241614e2363f7b,Egor Demin,pra,over,17.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,17.5,0.4786,0.5,0.4694,-0.0214,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
13241614e2363f7b:pra:17.5:under,13241614e2363f7b,Egor Demin,pra,under,17.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,17.5,0.5214,0.5,0.5306,-0.0438,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
bb592d0b28ccfa79:assists:1.5:over,bb592d0b28ccfa79,Danny Wolf,assists,over,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.5728,0.5,0.604,-0.0763,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-185,,,,,,,
bb592d0b28ccfa79:assists:1.5:under,bb592d0b28ccfa79,Danny Wolf,assists,under,1.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,1.5,0.4272,0.5,0.396,0.0016,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,135,,,,,,,
16fd37e29c56d2b2:assists:0.5:over,16fd37e29c56d2b2,Ziaire Williams,assists,over,0.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,0.5,0.5312,0.5,0.5446,-0.0521,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-140,,,,,,,
16fd37e29c56d2b2:assists:0.5:under,16fd37e29c56d2b2,Ziaire Williams,assists,under,0.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,0.5,0.4688,0.5,0.4554,-0.019,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
3fc374ebc1b98021:assists:2.5:over,3fc374ebc1b98021,Day'Ron Sharpe,assists,over,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,2.45,0.4212,0.4801,0.396,-0.0043,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,135,,,,,,,
3fc374ebc1b98021:assists:2.5:under,3fc374ebc1b98021,Day'Ron Sharpe,assists,under,2.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,2.45,0.5788,0.5199,0.604,-0.0703,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-185,,,,,,,
4ecbd8a26452323a:points:12.5:over,4ecbd8a26452323a,Nicolas Claxton,points,over,12.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,12.5,0.5344,0.5,0.5492,-0.0541,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-143,,,,,,,
4ecbd8a26452323a:points:12.5:under,4ecbd8a26452323a,Nicolas Claxton,points,under,12.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,12.5,0.4656,0.5,0.4508,-0.0175,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,107,,,,,,,
3fc374ebc1b98021:points:6.5:over,3fc374ebc1b98021,Day'Ron Sharpe,points,over,6.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,6.37,0.4832,0.4675,0.4899,-0.0407,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-110,,,,,,,
3fc374ebc1b98021:points:6.5:under,3fc374ebc1b98021,Day'Ron Sharpe,points,under,6.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,6.37,0.5168,0.5325,0.5101,-0.0286,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-120,,,,,,,
7cf633d771671707:pra:35.5:over,7cf633d771671707,Michael Porter Jr,pra,over,35.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,34.79,0.4881,0.4675,0.497,-0.0446,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-114,,,,,,,
7cf633d771671707:pra:35.5:under,7cf633d771671707,Michael Porter Jr,pra,under,35.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,34.79,0.5119,0.5325,0.503,-0.0273,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-117,,,,,,,
9435460277dc2859:pra:20.5:over,9435460277dc2859,Noah Clowney,pra,over,20.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,20.5,0.4786,0.5,0.4694,-0.0214,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
9435460277dc2859:pra:20.5:under,9435460277dc2859,Noah Clowney,pra,under,20.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,20.5,0.5214,0.5,0.5306,-0.0438,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
3fc374ebc1b98021:pra:14.5:over,3fc374ebc1b98021,Day'Ron Sharpe,pra,over,14.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,14.21,0.4973,0.4675,0.5101,-0.0481,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-120,,,,,,,
3fc374ebc1b98021:pra:14.5:under,3fc374ebc1b98021,Day'Ron Sharpe,pra,under,14.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,14.21,0.5027,0.5325,0.4899,-0.0211,0.16,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,-110,,,,,,,
bb592d0b28ccfa79:threes:0.5:over,bb592d0b28ccfa79,Danny Wolf,threes,over,0.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,0.5,0.5933,0.5,0.6334,-0.0841,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-210,,,,,,,
bb592d0b28ccfa79:threes:0.5:under,bb592d0b28ccfa79,Danny Wolf,threes,under,0.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,,,,,,0.5,0.4067,0.5,0.3666,0.0145,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,155,,,,,,,
3fc374ebc1b98021:threes:0.5:over,3fc374ebc1b98021,Day'Ron Sharpe,threes,over,0.5,7f3e47eb90701b1603802828cc5ea7a5,PHI,BKN,2025-12-24T00:10:00Z,BKN,PHI,False,,,0.49,0.3096,0.496,0.2296,0.0657,0.3047,LOW,{'pace': 0.98},slow pace,0.0,0.0,0.0,FLAT,,,,3,0,2,Teammates OUT: 3,PASS,310,,,,,,,
